Município;Data da Ocorrência;Número da Ocorrência;Desastre;IDHM;Receita Corrente Líquida;PIB;População;Prefeito;Pessoas Afetadas;Prejuízo Público;Prejuízo Privado;Recebeu Ajuda?;Material;Quantidade;Data da Solicitação;Data do Envio
Araruna;03/11/2023 14:44;620/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,704;R$ 49.291.988,11;R$ 533.492,39;14.485;Leandro Cesar de Oliveira;3.015;R$ 299.980,00;R$ 29.000.000,00;Não;-;-;-;-
Campina do Simão;03/11/2023 14:00;519/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,63;R$ 24.128.638,46;R$ 130.686,02;3.936;ANDRE JUNIOR DE PAULA;2.561;R$ 917.000,00;R$ 9.798,00;Não;-;-;-;-
Santa Cruz de Monte Castelo;03/11/2023 13:30;604/2023;Enxurradas;0,71;R$ 29.088.729,78;R$ 359.883,31;8.613;Francisco Antonio Boni;60;R$ 520.000,00;R$ 15.720.000,00;Não;-;-;-;-
Marquinho;03/11/2023 05:00;521/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,614;R$ 28.878.432,92;R$ 107.534,73;4.504;ELIO BOLZON JUNIOR;134;R$ 261.300,00;R$ 28.172.805,00;Não;-;-;-;-
Reserva do Iguaçu;03/11/2023 03:00;586/2023;Enxurradas;0,648;R$ 33.842.286,61;R$ 238.381,58;6.553;Vitorio Antunes de Paula;1.326;R$ 2.425.072,00;R$ 1.010.000,00;Não;-;-;-;-
São Miguel do Iguaçu;03/11/2023 02:45;575/2023;Inundações;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;1.725;R$ 53.886,64;R$ 8.000.000,00;Não;-;-;-;-
Goioerê;03/11/2023 02:30;576/2023;Tempestade Local/Convectiva - Granizo;0,731;R$ 94.151.256,44;R$ 1.019.366,77;28.437;Roberto dos Reis de Lima;550;R$ 0,00;R$ 26.820,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;01/12/2023 13:13;-
Medianeira;03/11/2023 02:00;580/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,763;R$ 172.075.357,86;R$ 2.067.383,23;54.369;ANTONIO FRANÇA BENJAMIM;226;R$ 24.155,50;R$ 11.439.180,00;Não;-;-;-;-
Cruz Machado;03/11/2023 00:15;504/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,664;R$ 55.990.269,03;R$ 441.263,02;15.978;Antonio Luis Szaykowski;1.316;R$ 11.500,00;R$ 65.748.413,82;Não;-;-;-;-
Palmas;02/11/2023 02:00;600/2023;Enxurradas;0,66;R$ 131.602.153,89;R$ 1.371.649,25;48.247;Kosmos Panayotis Nicolaou;1.160;R$ 1.285.078,80;R$ 95.740.700,00;Não;-;-;-;-
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Cesta Básica;100;02/11/2023 18:32;03/11/2023 13:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Cesta Básica;100;02/11/2023 18:32;07/11/2023 11:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Cobertor;100;02/11/2023 18:32;03/11/2023 13:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Cobertor;100;02/11/2023 18:32;07/11/2023 11:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Colchão Solteiro;60;02/11/2023 18:32;07/11/2023 11:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Colchão Solteiro;140;02/11/2023 18:32;03/11/2023 13:00
Clevelândia;02/11/2023 01:25;574/2023;Tempestade Local/Convectiva - Vendaval;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;450;R$ 220.000,00;R$ 10.019.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;02/11/2023 18:32;-
Lindoeste;31/10/2023 17:00;557/2023;Enxurradas;0,666;R$ 22.866.502,14;R$ 186.718,68;5.175;Silvio de Souza;1.133;R$ 3.934.310,00;R$ 247.000,00;Sim;Cesta Básica;600;30/11/2023 14:51;13/12/2023 12:00
Castro;31/10/2023 08:00;550/2023;Enxurradas;0,703;R$ 238.543.318,85;R$ 3.291.752,54;73.044;Alvaro Telles;4.834;R$ 3.575.748,16;R$ 0,00;Não;-;-;-;-
Santa Maria do Oeste;30/10/2023 19:00;510/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,609;R$ 32.008.786,29;R$ 205.748,48;9.934;Oscar Delgado;3.000;R$ 2.337.797,00;R$ 11.372.500,00;Não;-;-;-;-
São João do Ivaí;30/10/2023 19:00;536/2023;Inundações;0,693;R$ 37.075.441,15;R$ 331.063,06;10.667;CARLA SUZI EMERENCIANO;29;R$ 323.245,00;R$ 0,00;Não;-;-;-;-
Campo Mourão;30/10/2023 17:30;544/2023;Tempestade Local/Convectiva - Vendaval;0,757;R$ 373.242.888,22;R$ 4.587.663,74;99.432;Tauillo Tezelli;148;R$ 19.767,17;R$ 1.593.545,00;Não;-;-;-;-
Iretama;30/10/2023 16:55;548/2023;Inundações;0,665;R$ 42.532.643,50;R$ 303.132,78;10.684;SAME SAAB;375;R$ 185.331,70;R$ 776.000,00;Não;-;-;-;-
Nova Tebas;30/10/2023 15:44;530/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,651;R$ 29.810.055,10;R$ 162.706,91;6.848;Clodoaldo Fernandes Dos Santos;1.598;R$ 260.169,12;R$ 6.621.000,00;Não;-;-;-;-
Palotina;30/10/2023 15:40;566/2023;Tempestade Local/Convectiva - Vendaval;0,768;R$ 156.775.067,20;R$ 2.675.584,06;35.011;Luiz Ernesto de Giacometti;724;R$ 83.749,50;R$ 3.721.000,00;Não;-;-;-;-
Adrianópolis;30/10/2023 12:40;615/2023;Enxurradas;0,667;R$ 30.739.661,77;R$ 285.879,63;6.256;VANDIR DE OLIVEIRA ROSA;1.112;R$ 0,00;R$ 190.000,00;Não;-;-;-;-
Guaraniaçu;30/10/2023 08:00;555/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,677;R$ 51.571.659,04;R$ 471.308,59;13.735;Osmario de Lima Portela;500;R$ 1.157.900,00;R$ 0,00;Não;-;-;-;-
São João;30/10/2023 07:30;534/2023;Enxurradas;0,727;R$ 45.962.892,74;R$ 782.346,15;11.886;CLOVIS MATEUS CUCCOLOTTO;350;R$ 4.076.393,85;R$ 1.750.000,00;Não;-;-;-;-
Laranjal;30/10/2023 07:10;559/2023;Enxurradas;0,585;R$ 21.937.384,50;R$ 100.886,77;5.600;João Elinton Dutra;3.055;R$ 86.000,00;R$ 1.851.000,00;Não;-;-;-;-
Cruzeiro do Iguaçu;30/10/2023 07:02;611/2023;Inundações;0,709;R$ 23.695.147,49;R$ 154.841,42;4.133;LEONIR ANTÔNIO GELHEN;1.878;R$ 118.480,00;R$ 1.709.210,00;Não;-;-;-;-
Turvo;29/10/2023 22:00;507/2023;Enxurradas;0,672;R$ 60.202.854,54;R$ 543.544,82;14.231;Jeronimo Gadens Do Rosario;121;R$ 0,00;R$ 3.543.600,00;Não;-;-;-;-
Tibagi;29/10/2023 16:57;525/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,664;R$ 103.921.138,63;R$ 1.183.930,99;19.961;Artur Ricardo Nolte;3.010;R$ 532.150,00;R$ 0,00;Não;-;-;-;-
Teixeira Soares;29/10/2023 16:30;506/2023;Inundações;0,671;R$ 44.016.142,55;R$ 529.185,15;9.547;Lucinei Carlos Thomaz;523;R$ 296.000,00;R$ 1.500.000,00;Não;-;-;-;-
Ariranha do Ivaí;29/10/2023 12:00;570/2023;Inundações;0,67;R$ 15.927.306,02;R$ 125.318,35;2.329;THIAGO EPIFANIO DA SILVA;512;R$ 0,00;R$ 220.000,00;Não;-;-;-;-
Candói;29/10/2023 10:00;518/2023;Inundações;0,635;R$ 61.134.002,96;R$ 725.161,85;14.973;ALDOINO GOLDONI FILHO;600;R$ 607.990,00;R$ 144.743.789,50;Não;-;-;-;-
Ipiranga;29/10/2023 10:00;505/2023;Enxurradas;0,652;R$ 52.002.170,64;R$ 568.979,93;14.142;Douglas Davi Cruz;661;R$ 6.895.984,00;R$ 11.088.000,00;Não;-;-;-;-
Prudentópolis;29/10/2023 09:22;479/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,676;R$ 139.115.419,23;R$ 1.435.541,13;49.393;OSNEI STADLER;26.713;R$ 47.605.547,00;R$ 160.876.004,00;Não;-;-;-;-
Contenda;29/10/2023 08:45;491/2023;Enxurradas;0,681;R$ 56.415.861,06;R$ 450.057,53;19.128;ANTONIO ADAMIR DIGNER;7.316;R$ 1.775.390,11;R$ 0,00;Não;-;-;-;-
Irati;29/10/2023 08:00;512/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,726;R$ 167.502.144,01;R$ 2.047.623,26;59.250;Jorge David Derbli Pinto;11.902;R$ 4.446.421,72;R$ 21.648.846,00;Sim;Cesta Básica;-;18/12/2023 16:26;-
Rio Branco do Sul;29/10/2023 08:00;492/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,679;R$ 94.337.833,48;R$ 1.014.497,14;37.558;KARIME FAYAD;2.688;R$ 700.000,00;R$ 172.000,00;Sim;Colchão Solteiro;45;16/11/2023 11:28;23/11/2023 16:30
Rio Branco do Sul;29/10/2023 08:00;492/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,679;R$ 94.337.833,48;R$ 1.014.497,14;37.558;KARIME FAYAD;2.688;R$ 700.000,00;R$ 172.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);45;16/11/2023 11:28;23/11/2023 16:30
Rio Branco do Sul;29/10/2023 08:00;492/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,679;R$ 94.337.833,48;R$ 1.014.497,14;37.558;KARIME FAYAD;2.688;R$ 700.000,00;R$ 172.000,00;Sim;Kit Limpeza;30;16/11/2023 11:28;23/11/2023 16:30
Pinhão;29/10/2023 07:20;477/2023;Enxurradas;0,654;R$ 111.164.218,08;R$ 1.563.227,06;29.886;Valdecir Biasebetti;12.924;R$ 833.767,50;R$ 0,00;Não;-;-;-;-
Piraí do Sul;29/10/2023 07:14;542/2023;Alagamentos;0,708;R$ 83.227.437,28;R$ 1.079.052,07;23.649;HENRIQUE DE OLIVEIRA CARNEIRO;303;R$ 150.813,18;R$ 2.544.650,00;Não;-;-;-;-
Cândido de Abreu;29/10/2023 07:00;486/2023;Enxurradas;0,6290;R$ 48.444.256,60;R$ 386.649,31;15.244;RENAN MENCK ROMANICHEN;4.189;R$ 334.000,00;R$ 134.000,00;Não;-;-;-;-
Boa Ventura de São Roque;29/10/2023 06:20;509/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,655;R$ 33.691.309,54;R$ 300.664,32;6.378;Edson Flavio Hoffmann;1.036;R$ 4.970.000,00;R$ 5.415.000,00;Não;-;-;-;-
Bom Sucesso do Sul;29/10/2023 06:00;489/2023;Enxurradas;0,742;R$ 21.688.303,68;R$ 262.498,61;3.202;Nilson Antonio Feversani;120;R$ 660.000,00;R$ 2.000.000,00;Não;-;-;-;-
Mato Rico;29/10/2023 05:10;487/2023;Enxurradas;0,632;R$ 20.665.710,10;R$ 98.002,38;3.267;EDELIR DE JESUS RIBEIRO DA SILVA;211;R$ 5.800,00;R$ 8.355.939,86;Não;-;-;-;-
Inácio Martins;29/10/2023 04:00;608/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,60;R$ 46.846.448,12;R$ 235.035,74;9.670;Edemetrio Benato Junior;2.200;R$ 1.708.200,00;R$ 830.000,00;Não;-;-;-;-
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Colchão Solteiro;50;11/11/2023 09:45;23/11/2023 09:30
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Colchão Solteiro;150;11/11/2023 09:45;21/11/2023 10:30
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);50;11/11/2023 09:45;23/11/2023 09:30
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);150;11/11/2023 09:45;21/11/2023 10:30
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Kit Higiene;-;11/11/2023 09:45;-
Pitanga;29/10/2023 03:00;495/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;11.645;R$ 30.011.000,00;R$ 17.355.000,00;Sim;Kit Limpeza;200;11/11/2023 09:45;23/11/2023 09:30
Palmital;29/10/2023 02:00;484/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,639;R$ 46.372.547,23;R$ 292.926,37;13.033;Valdenei De Souza;750;R$ 8.680.000,00;R$ 19.045.000,00;Não;-;-;-;-
Ivaí;29/10/2023 00:00;524/2023;Inundações;0,651;R$ 40.214.101,05;R$ 468.417,77;13.229;Idir Treviso;2.074;R$ 4.942.600,00;R$ 5.452.000,00;Não;-;-;-;-
Manoel Ribas;28/10/2023 22:56;514/2023;Enxurradas;0,716;R$ 46.837.921,78;R$ 459.884,73;14.240;José Carlos da Silva Corona;3.594;R$ 1.708.630,17;R$ 11.750.000,00;Sim;Cesta Básica;300;10/11/2023 11:42;21/11/2023 10:00
Manoel Ribas;28/10/2023 22:56;514/2023;Enxurradas;0,716;R$ 46.837.921,78;R$ 459.884,73;14.240;José Carlos da Silva Corona;3.594;R$ 1.708.630,17;R$ 11.750.000,00;Sim;Kit Higiene;51;10/11/2023 11:42;21/11/2023 07:30
Manoel Ribas;28/10/2023 22:56;514/2023;Enxurradas;0,716;R$ 46.837.921,78;R$ 459.884,73;14.240;José Carlos da Silva Corona;3.594;R$ 1.708.630,17;R$ 11.750.000,00;Sim;Kit Higiene;99;10/11/2023 11:42;21/11/2023 10:00
Honório Serpa;28/10/2023 22:00;563/2023;Enxurradas;0,683;R$ 26.147.327,10;R$ 237.380,91;4.941;Luciano Dias;496;R$ 1.071.536,66;R$ 1.600.000,00;Não;-;-;-;-
São José dos Pinhais;28/10/2023 19:58;472/2023;Alagamentos;0,758;R$ 1.067.296.738,22;R$ 21.975.611,64;329.222;MARGARIDA MARIA SINGER;520;R$ 2.408,00;R$ 0,00;Sim;Cesta Básica;-;01/12/2023 13:15;-
Arapoti;28/10/2023 18:00;475/2023;Tempestade Local/Convectiva - Vendaval;0,723;R$ 98.838.962,77;R$ 1.279.803,05;25.777;IRANI JOSÉ BARROS;356;R$ 0,00;R$ 1.845.000,00;Não;-;-;-;-
Imbituva;28/10/2023 15:35;462/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,66;R$ 94.783.967,71;R$ 1.045.933,36;29.924;CELSO KUBASKI;214;R$ 1.109.144,19;R$ 3.542.800,00;Não;-;-;-;-
Pato Branco;28/10/2023 15:00;523/2023;Enxurradas;0,782;R$ 360.862.575,33;R$ 4.167.224,12;91.836;ROBSON CANTU;220;R$ 11.040.018,00;R$ 0,00;Não;-;-;-;-
Nova Laranjeiras;28/10/2023 13:30;459/2023;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;1.651;R$ 12.017.215,00;R$ 18.008.345,00;Sim;Cesta Básica;31;28/10/2023 21:06;03/11/2023 08:00
Nova Laranjeiras;28/10/2023 13:30;459/2023;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;1.651;R$ 12.017.215,00;R$ 18.008.345,00;Sim;Colchão Solteiro;100;28/10/2023 21:06;03/11/2023 08:00
Nova Laranjeiras;28/10/2023 13:30;459/2023;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;1.651;R$ 12.017.215,00;R$ 18.008.345,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);100;28/10/2023 21:06;03/11/2023 08:00
Nova Laranjeiras;28/10/2023 13:30;459/2023;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;1.651;R$ 12.017.215,00;R$ 18.008.345,00;Sim;Kit Higiene;120;28/10/2023 21:06;03/11/2023 08:00
Nova Laranjeiras;28/10/2023 13:30;459/2023;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;1.651;R$ 12.017.215,00;R$ 18.008.345,00;Sim;Kit Limpeza;31;28/10/2023 21:06;03/11/2023 08:00
Guamiranga;28/10/2023 13:00;473/2023;Inundações;0,669;R$ 29.124.596,74;R$ 268.373,63;7.856;Marcelo Leite;2.145;R$ 580.964,00;R$ 75.000.000,00;Não;-;-;-;-
Sulina;28/10/2023 13:00;456/2023;Enxurradas;0,693;R$ 18.704.306,02;R$ 142.030,94;3.440;Paulo Horn;941;R$ 321.044,82;R$ 13.252.000,00;Não;-;-;-;-
Porto Barreiro;28/10/2023 12:45;454/2023;Enxurradas;0,688;R$ 24.324.879,53;R$ 145.889,84;3.110;Emanoel Vanderlei Volff;2.004;R$ 3.268.827,00;R$ 4.700.000,00;Não;-;-;-;-
Laranjeiras do Sul;28/10/2023 12:30;463/2023;Enxurradas;0,706;R$ 97.405.147,53;R$ 888.890,84;32.227;Jonatas Felisberto da Silva;4.149;R$ 20.005.987,17;R$ 21.010.000,00;Não;-;-;-;-
Virmond;28/10/2023 11:00;466/2023;Enxurradas;0,722;R$ 21.251.778,39;R$ 174.637,88;3.811;Neimar Granoski;600;R$ 1.536.300,00;R$ 3.700.000,00;Não;-;-;-;-
Capitão Leônidas Marques;28/10/2023 10:30;502/2023;Enxurradas;0,716;R$ 54.296.186,08;R$ 1.393.985,39;14.648;MAXWELL SCAPINI;4.421;R$ 334.120,80;R$ 645.000,00;Sim;Cesta Básica;-;15/12/2023 14:31;-
Santa Izabel do Oeste;28/10/2023 10:00;465/2023;Enxurradas;0,696;R$ 49.231.852,08;R$ 380.791,91;14.070;JEAN PIERR CATTO;3.876;R$ 200.000,00;R$ 19.150.000,00;Não;-;-;-;-
Ampére;28/10/2023 09:00;460/2023;Enxurradas;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;232;R$ 0,00;R$ 12.491.280,00;Sim;Colchão Solteiro;100;09/11/2023 18:28;13/12/2023 09:00
Ampére;28/10/2023 09:00;460/2023;Enxurradas;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;232;R$ 0,00;R$ 12.491.280,00;Sim;Kit Higiene;-;09/11/2023 18:28;-
Ampére;28/10/2023 09:00;460/2023;Enxurradas;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;232;R$ 0,00;R$ 12.491.280,00;Sim;Cesta Básica;120;07/12/2023 12:48;14/12/2023 10:00
Bom Jesus do Sul;28/10/2023 09:00;528/2023;Enxurradas;0,697;R$ 17.818.808,91;R$ 91.758,58;3.980;HELIO JOSÉ SURDI;2.400;R$ 410.074,53;R$ 400.000,00;Não;-;-;-;-
Espigão Alto do Iguaçu;28/10/2023 09:00;457/2023;Enxurradas;0,636;R$ 20.774.503,45;R$ 160.153,87;4.797;Agenor Bertoncelo;4.200;R$ 1.591.446,40;R$ 14.100.000,00;Sim;Cesta Básica;1075;29/11/2023 08:04;13/12/2023 11:00
Verê;28/10/2023 09:00;508/2023;Enxurradas;0,72;R$ 31.576.459,40;R$ 417.674,47;7.932;Ademilso Rosin;251;R$ 821.500,00;R$ 0,00;Não;-;-;-;-
Boa Esperança do Iguaçu;28/10/2023 08:28;471/2023;Enxurradas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.450;R$ 85.880,00;R$ 1.655.891,72;Sim;Colchão Solteiro;-;30/10/2023 08:42;-
Boa Esperança do Iguaçu;28/10/2023 08:28;471/2023;Enxurradas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.450;R$ 85.880,00;R$ 1.655.891,72;Sim;Cesta Básica;200;03/11/2023 16:30;16/11/2023 10:00
Boa Esperança do Iguaçu;28/10/2023 08:28;471/2023;Enxurradas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.450;R$ 85.880,00;R$ 1.655.891,72;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);100;03/11/2023 16:30;16/11/2023 10:00
Boa Esperança do Iguaçu;28/10/2023 08:28;471/2023;Enxurradas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.450;R$ 85.880,00;R$ 1.655.891,72;Sim;Kit Higiene;164;03/11/2023 16:30;16/11/2023 10:00
Boa Esperança do Iguaçu;28/10/2023 08:28;471/2023;Enxurradas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.450;R$ 85.880,00;R$ 1.655.891,72;Sim;Kit Limpeza;70;03/11/2023 16:30;16/11/2023 10:00
Coronel Vivida;28/10/2023 08:00;568/2023;Enxurradas;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;3.000;R$ 29.850,00;R$ 20.000,00;Não;-;-;-;-
Pranchita;28/10/2023 08:00;455/2023;Enxurradas;0,752;R$ 25.956.698,86;R$ 274.560,59;5.737;Eloir Nelson Lange;215;R$ 431.600,00;R$ 2.513.000,00;Sim;Cesta Básica;50;28/11/2023 11:39;05/12/2023 09:00
Pranchita;28/10/2023 08:00;455/2023;Enxurradas;0,752;R$ 25.956.698,86;R$ 274.560,59;5.737;Eloir Nelson Lange;215;R$ 431.600,00;R$ 2.513.000,00;Sim;Kit Higiene;40;28/11/2023 16:40;05/12/2023 10:00
Pranchita;28/10/2023 08:00;455/2023;Enxurradas;0,752;R$ 25.956.698,86;R$ 274.560,59;5.737;Eloir Nelson Lange;215;R$ 431.600,00;R$ 2.513.000,00;Sim;Kit Limpeza;40;28/11/2023 16:40;05/12/2023 09:10
Quedas do Iguaçu;28/10/2023 08:00;469/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 85.625.222,89;R$ 1.291.203,47;30.738;Elcio Jaime da Luz;3.050;R$ 5.498.890,00;R$ 24.753.000,00;Não;-;-;-;-
Dois Vizinhos;28/10/2023 07:30;451/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;8.532;R$ 9.419.284,53;R$ 20.530.304,00;Sim;Cesta Básica;800;29/10/2023 11:38;07/12/2023 15:30
Dois Vizinhos;28/10/2023 07:30;451/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;8.532;R$ 9.419.284,53;R$ 20.530.304,00;Sim;Colchão Solteiro;230;29/10/2023 11:38;17/11/2023 16:00
Dois Vizinhos;28/10/2023 07:30;451/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;8.532;R$ 9.419.284,53;R$ 20.530.304,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);230;29/10/2023 11:38;17/11/2023 16:00
Dois Vizinhos;28/10/2023 07:30;451/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;8.532;R$ 9.419.284,53;R$ 20.530.304,00;Sim;Kit Higiene;-;29/10/2023 11:38;-
Dois Vizinhos;28/10/2023 07:30;451/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;8.532;R$ 9.419.284,53;R$ 20.530.304,00;Sim;Kit Limpeza;225;29/10/2023 11:38;07/12/2023 15:30
Salto do Lontra;28/10/2023 07:00;449/2023;Enxurradas;0,718;R$ 46.532.022,14;R$ 468.650,01;15.223;FERNANDO ALBERTO CADORE;236;R$ 366.582,02;R$ 59.000,00;Não;-;-;-;-
Nova Esperança do Sudoeste;28/10/2023 06:30;529/2023;Enxurradas;0,714;R$ 23.242.689,30;R$ 139.496,78;5.597;JAIME DA SILVA STANG;3.457;R$ 138.058,20;R$ 416.600,00;Sim;Cesta Básica;50;08/11/2023 13:14;27/11/2023 10:00
Nova Esperança do Sudoeste;28/10/2023 06:30;529/2023;Enxurradas;0,714;R$ 23.242.689,30;R$ 139.496,78;5.597;JAIME DA SILVA STANG;3.457;R$ 138.058,20;R$ 416.600,00;Sim;Kit Limpeza;50;08/11/2023 13:14;27/11/2023 15:00
Nova Prata do Iguaçu;28/10/2023 06:30;450/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,716;R$ 48.508.420,54;R$ 389.704,59;12.699;Sergio Faust;420;R$ 8.974.880,00;R$ 29.950.000,00;Não;-;-;-;-
Rio Bonito do Iguaçu;28/10/2023 06:30;452/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,6290;R$ 57.099.312,10;R$ 407.758,84;13.929;Sezar Augusto Bovino;4.020;R$ 3.526.725,00;R$ 34.814.000,00;Não;-;-;-;-
Pérola do Oeste;28/10/2023 06:00;503/2023;Tempestade Local/Convectiva - Chuvas Intensas;0,726;R$ 23.987.086,59;R$ 215.315,31;6.221;EDSOM LUIZ BAGETTI;950;R$ 248.000,00;R$ 2.500.000,00;Não;-;-;-;-
